Date,Close
2022-11-08,263.80
2022-11-09,257.71
2022-11-10,276.73
2022-11-11,281.83
2022-11-14,279.36
2022-11-15,283.23
2022-11-16,279.36
2022-11-17,278.75
2022-11-18,278.76
2022-11-21,275.89
2022-11-22,279.86
2022-11-23,282.67
2022-11-25,280.81
2022-11-28,276.69
2022-11-29,274.60
2022-11-30,287.11
2022-12-01,287.47
2022-12-02,286.32
2022-12-05,281.52
2022-12-06,275.68
2022-12-07,274.56
2022-12-08,277.81
2022-12-09,276.04
2022-12-12,279.50
2022-12-13,282.50
2022-12-14,280.41
2022-12-15,270.99
2022-12-16,268.41
2022-12-19,264.64
2022-12-20,264.43
2022-12-21,268.27
2022-12-22,261.71
2022-12-23,262.29
2022-12-27,258.59
2022-12-28,255.17
2022-12-29,261.39
2022-12-30,261.23
2023-01-03,259.47
2023-01-04,260.70
2023-01-05,256.62
2023-01-06,263.71
2023-01-09,265.41
2023-01-10,267.66
2023-01-11,272.29
2023-01-12,273.76
2023-01-13,275.65
2023-01-17,276.21
2023-01-18,272.61
2023-01-19,269.94
2023-01-20,277.32
2023-01-23,283.48
2023-01-24,282.91
2023-01-25,282.28
2023-01-26,287.78
2023-01-27,290.65
2023-01-30,284.77
2023-01-31,289.04
2023-02-01,295.22
2023-02-02,305.81
2023-02-03,300.38
2023-02-06,297.84
2023-02-07,304.01
2023-02-08,298.60
2023-02-09,295.96
2023-02-10,294.02
2023-02-13,298.73
2023-02-14,300.94
2023-02-15,303.24
2023-02-16,297.55
2023-02-17,295.45
2023-02-21,288.46
2023-02-22,288.67
2023-02-23,291.20
2023-02-24,286.32
2023-02-27,288.37
2023-02-28,288.00
2023-03-01,285.68
2023-03-02,288.05
2023-03-03,294.00
2023-03-06,294.34
2023-03-07,290.73
2023-03-08,292.18
2023-03-09,287.11
2023-03-10,283.08
2023-03-13,285.18
2023-03-14,291.74
2023-03-15,293.27
2023-03-16,301.00
2023-03-17,299.57
2023-03-20,300.64
2023-03-21,304.93
2023-03-22,300.78
2023-03-23,304.35
2023-03-24,305.47
2023-03-27,303.38
2023-03-28,301.77
2023-03-29,307.27
2023-03-30,310.18
2023-03-31,315.34
2023-04-03,314.57
2023-04-04,313.51
2023-04-05,310.41
2023-04-06,312.51
2023-04-10,312.33
2023-04-11,310.33
2023-04-12,307.58
2023-04-13,313.61
2023-04-14,313.02
2023-04-17,313.28
2023-04-18,313.30
2023-04-19,313.16
2023-04-20,310.77
2023-04-21,311.09
2023-04-24,310.44
2023-04-25,304.59
2023-04-26,306.43
2023-04-27,314.77
2023-04-28,316.94
2023-05-01,316.57
2023-05-02,313.81
2023-05-03,311.76
2023-05-04,310.66
2023-05-05,317.26
2023-05-08,318.05
2023-05-09,316.03
2023-05-10,319.47
2023-05-11,320.51
2023-05-12,319.37
2023-05-15,321.09
2023-05-16,321.46
2023-05-17,325.35
2023-05-18,331.39
2023-05-19,330.65
2023-05-22,331.76
2023-05-23,327.55
2023-05-24,325.87
2023-05-25,333.80
2023-05-26,342.33
2023-05-30,343.88
2023-05-31,341.92
2023-06-01,345.87
2023-06-02,348.47
2023-06-05,348.71
2023-06-06,348.66
2023-06-07,342.74
2023-06-08,346.99
2023-06-09,348.32
2023-06-12,354.21
2023-06-13,356.93
2023-06-14,359.52
2023-06-15,363.81
2023-06-16,361.52
2023-06-20,361.00
2023-06-21,356.08
2023-06-22,360.28
2023-06-23,356.71
2023-06-26,351.93
2023-06-27,357.98
2023-06-28,358.68
2023-06-29,357.96
2023-06-30,363.48
2023-07-03,364.34
2023-07-05,364.33
2023-07-06,361.55
2023-07-07,360.35
2023-07-10,360.47
2023-07-11,362.25
2023-07-12,366.82
2023-07-13,373.05
2023-07-14,372.97
2023-07-17,376.46
2023-07-18,379.54
2023-07-19,379.45
2023-07-20,370.70
2023-07-21,369.59
2023-07-24,370.18
2023-07-25,372.69
2023-07-26,371.45
2023-07-27,370.56
2023-07-28,377.31
2023-07-31,377.51
2023-08-01,376.63
2023-08-02,368.37
2023-08-03,367.78
2023-08-04,366.06
2023-08-07,369.16
2023-08-08,366.02
2023-08-09,361.99
2023-08-10,362.66
2023-08-11,360.35
2023-08-14,364.39
2023-08-15,360.53
2023-08-16,356.71
2023-08-17,352.81
2023-08-18,352.37
2023-08-21,358.05
2023-08-22,357.54
2023-08-23,363.17
2023-08-24,355.41
2023-08-25,358.17
2023-08-28,360.86
2023-08-29,368.74
2023-08-30,370.80
2023-08-31,371.91
2023-09-01,371.52
2023-09-05,371.99
2023-09-06,368.71
2023-09-07,366.08
2023-09-08,366.59
2023-09-11,370.91
2023-09-12,366.80
2023-09-13,368.19
2023-09-14,371.20
2023-09-15,364.85
2023-09-18,365.23
2023-09-19,364.45
2023-09-20,359.20
2023-09-21,352.61
2023-09-22,352.66
2023-09-25,354.34
2023-09-26,349.02
2023-09-27,349.84
2023-09-28,352.76
2023-09-29,353.02
2023-10-02,355.97
2023-10-03,349.72
2023-10-04,354.48
2023-10-05,353.43
2023-10-06,359.35
2023-10-09,361.19
2023-10-10,363.19
2023-10-11,365.78
2023-10-12,364.51
2023-10-13,359.93
2023-10-16,364.00
2023-10-17,362.80
2023-10-18,358.04
2023-10-19,354.69
2023-10-20,349.40
2023-10-23,350.46
2023-10-24,353.87
2023-10-25,345.21
2023-10-26,338.62
2023-10-27,340.25
2023-10-30,344.08
2023-10-31,345.73
2023-11-01,351.73
2023-11-02,358.11
2023-11-03,362.32
2023-11-06,363.80
2023-11-07,367.24
2023-11-08,367.47
2023-11-09,364.65
2023-11-10,372.84
2023-11-13,371.68
2023-11-14,379.68
2023-11-15,379.97
2023-11-16,380.29
2023-11-17,380.38
2023-11-20,385.01
2023-11-21,382.78
2023-11-22,384.34
2023-11-24,383.80
2023-11-27,383.47
2023-11-28,384.47
2023-11-29,384.10
2023-11-30,383.13
2023-12-01,384.22
2023-12-04,380.66
2023-12-05,381.61
2023-12-06,379.41
2023-12-07,384.71
2023-12-08,386.42
2023-12-11,389.72
2023-12-12,392.83
2023-12-13,397.82
2023-12-14,397.48
2023-12-15,399.40
2023-12-18,401.91
2023-12-19,403.97
2023-12-20,397.97
2023-12-21,402.60
2023-12-22,403.20
2023-12-26,405.67
2023-12-27,406.49
2023-12-28,406.29
2023-12-29,404.54
2024-01-02,397.69
2024-01-03,393.48
2024-01-04,391.46
2024-01-05,391.92
2024-01-08,400.02
2024-01-09,400.81
2024-01-10,403.53
2024-01-11,404.37
2024-01-12,404.58
2024-01-16,404.54
2024-01-17,402.25
2024-01-18,407.96
2024-01-19,416.05
2024-01-22,416.60
2024-01-23,418.33
2024-01-24,420.65
2024-01-25,421.16
2024-01-26,418.65
2024-01-29,422.94
2024-01-30,420.12
2024-01-31,411.90
2024-02-01,416.75
2024-02-02,423.79
2024-02-05,423.24
2024-02-06,422.39
2024-02-07,426.73
2024-02-08,427.52
2024-02-09,431.73
2024-02-12,430.04
2024-02-13,423.33
2024-02-14,427.95
2024-02-15,429.22
2024-02-16,425.33
2024-02-20,422.12
2024-02-21,420.43
2024-02-22,432.74
2024-02-23,431.46
2024-02-26,431.24
2024-02-27,432.27
2024-02-28,429.97
2024-02-29,433.66
2024-03-01,440.19
2024-03-04,438.62
2024-03-05,430.74
2024-03-06,433.45
2024-03-07,440.03
2024-03-08,433.68
2024-03-11,432.07
2024-03-12,438.26
2024-03-13,434.89
2024-03-14,433.80
2024-03-15,428.64
2024-03-18,432.73
2024-03-19,433.81
2024-03-20,438.95
2024-03-21,441.03
2024-03-22,441.53
2024-03-25,439.93
2024-03-26,438.50
2024-03-27,440.00
2024-03-28,439.19
2024-04-01,440.12
2024-04-02,436.32
2024-04-03,437.30
2024-04-04,430.61
2024-04-05,435.69
2024-04-08,435.81
2024-04-09,437.43
2024-04-10,433.61
2024-04-11,440.53
2024-04-12,433.51
2024-04-15,426.38
2024-04-16,426.42
2024-04-17,421.21
2024-04-18,418.81
2024-04-19,410.15
2024-04-22,414.27
2024-04-23,420.45
2024-04-24,421.88
2024-04-25,419.84
2024-04-26,426.32
2024-04-29,428.05
2024-04-30,419.98
2024-05-01,416.94
2024-05-02,422.26
2024-05-03,430.75
2024-05-06,435.47
2024-05-07,435.54
2024-05-08,435.28
2024-05-09,436.23
2024-05-10,437.26
2024-05-13,438.27
2024-05-14,441.09
2024-05-15,447.98
2024-05-16,447.07
2024-05-17,446.85
2024-05-20,449.97
2024-05-21,450.85
2024-05-22,450.76
2024-05-23,448.73
2024-05-24,452.98
2024-05-28,454.69
2024-05-29,451.48
2024-05-30,446.64
2024-05-31,445.81
2024-06-03,448.21
2024-06-04,449.43
2024-06-05,458.49
2024-06-06,458.34
2024-06-07,457.93
2024-06-10,459.78
2024-06-11,462.94
2024-06-12,469.00
2024-06-13,471.54
2024-06-14,473.98
2024-06-17,479.79
2024-06-18,479.94
2024-06-20,476.24
2024-06-21,474.96
2024-06-24,469.56
2024-06-25,474.93
2024-06-26,475.91
2024-06-27,477.14
2024-06-28,474.66
2024-07-01,477.44
2024-07-02,482.46
2024-07-03,486.48
2024-07-05,491.55
2024-07-08,492.72
2024-07-09,493.15
2024-07-10,498.29
2024-07-11,487.36
2024-07-12,490.22
2024-07-15,491.54
2024-07-16,491.73
2024-07-17,477.29
2024-07-18,475.04
2024-07-19,470.82
2024-07-22,477.84
2024-07-23,476.15
2024-07-24,459.07
2024-07-25,454.01
2024-07-26,458.67
2024-07-29,459.59
2024-07-30,453.28
2024-07-31,466.69
2024-08-01,455.39
2024-08-02,444.58
2024-08-05,431.32
2024-08-06,435.45
2024-08-07,430.73
2024-08-08,443.91
2024-08-09,446.23
2024-08-12,447.19
2024-08-13,458.28
2024-08-14,458.43
2024-08-15,470.01
2024-08-16,470.62
2024-08-19,476.80
2024-08-20,475.80
2024-08-21,478.02
2024-08-22,470.44
2024-08-23,475.54
2024-08-26,470.92
2024-08-27,472.33
2024-08-28,466.97
2024-08-29,466.29
2024-08-30,471.84
2024-09-03,457.52
2024-09-04,456.33
2024-09-05,456.76
2024-09-06,444.52
2024-09-09,450.24
2024-09-10,454.40
2024-09-11,464.27
2024-09-12,468.82
2024-09-13,470.92
2024-09-16,468.84
2024-09-17,469.09
2024-09-18,467.06
2024-09-19,478.87
2024-09-20,477.96
2024-09-23,479.22
2024-09-24,481.54
2024-09-25,481.98
2024-09-26,485.60
2024-09-27,482.91
2024-09-30,484.21
2024-10-01,477.47
2024-10-02,478.14
2024-10-03,477.79
2024-10-04,483.47
2024-10-07,478.29
2024-10-08,485.44
2024-10-09,489.25
2024-10-10,488.70
2024-10-11,489.46
2024-10-14,493.57
2024-10-15,486.97
2024-10-16,487.03
2024-10-17,487.37
2024-10-18,490.56
2024-10-21,491.51
2024-10-22,492.04
2024-10-23,484.50
2024-10-24,488.43
2024-10-25,491.41
2024-10-28,491.49
2024-10-29,496.21
2024-10-30,492.46
2024-10-31,480.03
2024-11-01,483.58
2024-11-04,482.17
2024-11-05,488.32
2024-11-06,501.59
2024-11-07,509.48
2024-11-08,510.08
2024-11-11,509.78
2024-11-12,508.86
2024-11-13,508.20
2024-11-14,504.67
2024-11-15,492.65
2024-11-18,496.07
2024-11-19,499.48
2024-11-20,499.20
2024-11-21,500.99
2024-11-22,501.79
2024-11-25,502.59
2024-11-26,505.29
2024-11-27,501.31
2024-11-29,505.71
2024-12-02,511.22
2024-12-03,512.79
2024-12-04,519.13
2024-12-05,517.69
2024-12-06,522.32
2024-12-09,518.25
2024-12-10,516.49
2024-12-11,525.73
2024-12-12,522.34
2024-12-13,526.34
2024-12-16,533.92
2024-12-17,531.57
2024-12-18,512.39
2024-12-19,510.11
2024-12-20,514.56
2024-12-23,519.58
2024-12-24,526.62
2024-12-26,526.26
2024-12-27,519.27
2024-12-30,512.36
2024-12-31,508.01
2025-01-02,507.02
2025-01-03,515.31
2025-01-06,521.24
2025-01-07,511.93
2025-01-08,512.02
2025-01-10,504.00
2025-01-13,502.38
2025-01-14,501.90
2025-01-15,513.45
2025-01-16,509.85
2025-01-17,518.45
2025-01-21,521.49
2025-01-22,528.16
2025-01-23,529.28
2025-01-24,526.29
2025-01-27,510.97
2025-01-28,518.52
2025-01-29,517.55
2025-01-30,519.76
2025-01-31,519.00
2025-02-03,514.85
2025-02-04,521.17
2025-02-05,523.53
2025-02-06,526.26
2025-02-07,519.63
2025-02-10,525.92
2025-02-11,524.66
2025-02-12,524.97
2025-02-13,532.52
2025-02-14,534.76
2025-02-18,535.97
2025-02-19,536.12
2025-02-20,533.85
2025-02-21,522.77
2025-02-24,516.60
2025-02-25,510.09
2025-02-26,511.32
2025-02-27,497.12
2025-02-28,504.97
2025-03-03,493.92
2025-03-04,492.43
2025-03-05,498.85
2025-03-06,485.12
2025-03-07,488.69
2025-03-10,469.75
2025-03-11,468.63
2025-03-12,473.92
2025-03-13,465.39
2025-03-14,476.64
2025-03-17,479.73
2025-03-18,471.55
2025-03-19,477.86
2025-03-20,476.24
2025-03-21,477.81
2025-03-24,488.30
2025-03-25,491.08
2025-03-26,482.05
2025-03-27,479.30
2025-03-28,466.68
2025-03-31,466.66
2025-04-01,470.42
2025-04-02,473.86
2025-04-03,448.49
2025-04-04,420.63
2025-04-07,421.65
2025-04-08,414.06
2025-04-09,463.76
2025-04-10,444.03
2025-04-11,452.21
2025-04-14,455.28
2025-04-15,455.78
2025-04-16,442.04
2025-04-17,441.96
2025-04-21,431.02
2025-04-22,442.34
2025-04-23,452.37
2025-04-24,465.10
2025-04-25,470.28
2025-04-28,470.13
2025-04-29,473.24
2025-04-30,473.18
2025-05-01,479.36
2025-05-02,486.48
2025-05-05,483.59
2025-05-06,479.09
2025-05-07,480.97
2025-05-08,485.94
2025-05-09,485.62
2025-05-12,505.40
2025-05-13,513.11
2025-05-14,516.18
2025-05-15,516.75
2025-05-16,519.00
2025-05-19,519.50
2025-05-20,517.76
2025-05-21,510.57
2025-05-22,511.52
2025-05-23,506.79
2025-05-27,518.71
2025-05-28,516.41
2025-05-29,517.43
2025-05-30,516.61
2025-06-02,520.69
2025-06-03,524.76
2025-06-04,526.22
2025-06-05,522.26
2025-06-06,527.37
2025-06-09,528.14
2025-06-10,531.64
2025-06-11,529.85
2025-06-12,531.09
2025-06-13,524.42
2025-06-16,531.72
2025-06-17,526.53
2025-06-18,526.44
2025-06-20,524.29
2025-06-23,529.68
2025-06-24,537.78
2025-06-25,539.16
2025-06-26,544.20
2025-06-27,546.06
2025-06-30,549.60
2025-07-01,544.97
2025-07-02,548.76
2025-07-03,554.16
2025-07-07,549.99
2025-07-08,550.30
2025-07-09,554.19
2025-07-10,553.40
2025-07-11,552.15
2025-07-14,554.15
2025-07-15,554.66
2025-07-16,555.23
2025-07-17,559.72
2025-07-18,559.18
2025-07-21,562.08
2025-07-22,559.17
2025-07-23,561.72
2025-07-24,562.92
2025-07-25,564.27
2025-07-28,566.04
2025-07-29,565.16
2025-07-30,565.92
2025-07-31,562.92
2025-08-01,551.83
2025-08-04,562.01
2025-08-05,558.20
2025-08-06,565.22
2025-08-07,567.13
2025-08-08,572.42
2025-08-11,570.73
2025-08-12,577.90
2025-08-13,578.19
2025-08-14,577.74
2025-08-15,575.20
2025-08-18,574.98
2025-08-19,567.17
2025-08-20,563.81
2025-08-21,561.20
2025-08-22,569.85
2025-08-25,568.21
2025-08-26,570.49
2025-08-27,571.37
2025-08-28,574.95
2025-08-29,568.29
2025-09-02,563.53
2025-09-03,567.96
2025-09-04,573.10
2025-09-05,573.93
2025-09-08,576.73
2025-09-09,578.36
2025-09-10,578.55
2025-09-11,581.92
2025-09-12,584.49
2025-09-15,589.49
2025-09-16,588.99
2025-09-17,587.82
2025-09-18,593.12
2025-09-19,597.13
2025-09-22,600.67
2025-09-23,596.68
2025-09-24,594.58
2025-09-25,592.02
2025-09-26,594.45
2025-09-29,597.21
2025-09-30,598.84
2025-10-01,601.72
2025-10-02,604.19
2025-10-03,601.65
2025-10-06,606.16
2025-10-07,602.97
2025-10-08,609.88
2025-10-09,609.15
2025-10-10,588.00
2025-10-13,600.48
2025-10-14,596.48
2025-10-15,600.69
2025-10-16,598.46
2025-10-17,602.39
2025-10-20,609.98
2025-10-21,609.82
2025-10-22,603.95
2025-10-23,609.03
2025-10-24,615.53
2025-10-27,626.49
2025-10-28,631.31
2025-10-29,634.15
2025-10-30,624.46
2025-10-31,627.47
2025-11-03,630.47
2025-11-04,617.67
2025-11-05,621.69
2025-11-06,610.11
2025-11-07,608.19
2025-11-10,621.64
2025-11-11,619.99
2025-11-12,619.50
2025-11-13,606.85
2025-11-14,607.31
2025-11-17,602.12
2025-11-18,594.79
2025-11-19,598.34
2025-11-20,584.18
2025-11-21,588.57
2025-11-24,603.62
2025-11-25,607.34
2025-11-26,612.71
2025-11-28,617.67
2025-12-01,615.60
2025-12-02,620.42
2025-12-03,621.93
2025-12-04,621.35
2025-12-05,623.89
2025-12-08,622.69
2025-12-09,623.46
2025-12-10,626.01
2025-12-11,623.99
2025-12-12,612.06
2025-12-15,608.99
2025-12-16,610.19
2025-12-17,598.88
2025-12-18,607.56
2025-12-19,615.48
2025-12-22,618.43
2025-12-23,621.33
2025-12-24,623.14
2025-12-26,623.10
2025-12-29,620.09
2025-12-30,618.65
2025-12-31,613.54
2026-01-02,612.35
2026-01-05,617.21
2026-01-06,622.63
2026-01-07,623.23
2026-01-08,619.69
2026-01-09,625.86
2026-01-12,626.38
2026-01-13,625.45
2026-01-14,618.77
2026-01-15,621.00
2026-01-16,620.48
2026-01-20,607.29
2026-01-21,615.50
2026-01-22,619.98
2026-01-23,621.94
2026-01-26,624.67
